[header]
width=50
height=50
tilewidth=32
tileheight=32

[tilesets]
tileset=../level00.png,32,32,0,0

[layer]
type=Tile Layer 1
data=
2,2,13,5,5,5,5,5,5,5,5,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,13,9,0,0,0,0,0,0,0,0,10,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,4,0,0,0,0,0,0,0,0,0,65,6,2,2,2,2,2,2,2,13,5,5,14,2,2,2,13,5,5,5,5,5,5,5,5,14,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,4,0,0,0,0,0,0,0,0,0,7,2,2,2,2,2,2,2,13,9,0,0,10,5,5,5,9,66,0,0,0,0,0,0,0,10,5,5,5,5,14,2,2,2,2,2,2,2,2,
2,4,66,0,0,0,7,8,0,41,20,26,2,2,2,2,2,13,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,2,2,2,2,2,2,2,
2,4,0,0,0,7,21,9,0,41,0,6,2,2,2,2,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,2,2,2,2,2,2,
2,4,54,0,0,6,4,0,0,41,56,6,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,14,2,2,2,2,
2,4,54,0,0,6,4,0,0,41,56,6,2,2,2,2,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,10,14,2,2,2,
2,4,54,0,0,10,9,0,0,41,56,10,14,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,55,10,14,2,2,
2,4,54,0,0,55,55,0,0,41,0,0,6,2,2,13,9,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,14,2,
2,4,54,0,0,0,53,0,0,41,0,0,6,2,2,4,0,0,0,0,0,100,0,0,0,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,2,
2,4,0,0,0,56,17,54,0,41,0,0,6,2,2,12,8,0,0,0,0,0,0,0,48,48,7,3,3,3,8,53,53,53,53,53,7,3,8,0,0,0,0,0,0,0,0,0,6,2,
2,4,66,0,0,56,16,54,0,41,0,0,6,2,2,2,12,3,8,0,0,0,0,0,7,3,11,2,2,2,12,3,3,3,3,3,11,2,12,3,3,8,0,0,0,0,0,0,6,2,
2,4,0,0,0,56,16,54,0,41,0,0,10,14,2,2,2,2,12,3,3,3,3,3,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,0,0,0,7,2,2,
2,12,8,0,0,56,16,54,0,41,0,0,0,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,8,0,0,0,0,6,2,2,
2,2,4,0,0,0,16,0,0,41,0,0,0,10,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,0,20,26,2,2,
2,2,4,0,0,7,23,8,0,41,0,0,0,0,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,0,0,10,14,2,
2,2,4,0,0,6,2,4,0,41,0,0,0,65,10,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,0,0,56,6,2,
2,2,4,0,0,6,2,4,0,41,0,0,0,0,0,10,14,2,2,13,5,5,5,5,5,5,5,5,5,5,5,5,14,2,2,2,2,2,2,2,2,2,4,0,0,0,0,56,6,2,
2,2,4,0,0,10,14,4,0,41,0,0,0,0,0,0,10,5,5,9,0,0,0,0,0,0,0,0,0,0,0,55,10,5,5,14,2,2,2,2,2,13,9,0,0,0,0,56,6,2,
2,2,4,0,0,0,6,12,8,41,0,0,0,0,0,0,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,5,14,2,2,2,4,0,0,0,0,0,56,6,2,
2,2,4,0,0,0,10,14,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,2,2,4,0,0,0,0,0,7,11,2,
2,2,4,0,0,0,0,10,5,14,12,3,3,3,3,3,3,3,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,5,5,9,0,0,0,0,0,6,2,2,
2,2,4,0,0,0,0,0,0,10,5,5,14,2,2,2,2,2,2,2,2,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,
2,2,4,0,0,0,0,0,0,55,55,55,10,5,5,5,5,5,5,5,5,14,2,12,8,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,
