[header]
width=50
height=50
tilewidth=32
tileheight=32

[tilesets]
tileset=../level00.png,32,32,0,0

[layer]
type=Tile Layer 1
data=
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,5,5,5,5,14,2,2,2,2,13,5,5,5,5,5,5,5,5,5,5,5,14,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,5,5,5,5,9,55,55,0,55,10,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,55,10,14,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,5,9,55,55,55,55,0,0,0,0,0,0,0,0,0,0,57,0,0,0,41,0,0,0,0,0,0,0,55,10,14,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,9,55,55,0,0,0,0,0,0,0,0,57,0,0,0,0,0,41,0,0,0,57,0,0,0,0,0,0,0,0,55,10,14,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,9,55,0,0,0,0,57,0,0,0,0,0,41,0,0,0,0,0,0,0,0,7,3,3,3,8,0,0,0,0,0,0,55,10,14,
2,2,2,2,2,2,13,5,5,5,5,5,5,14,4,55,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0,0,53,53,7,3,11,2,2,2,12,3,8,0,0,0,58,0,55,6,
2,2,2,2,2,13,9,55,55,55,55,55,55,10,9,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,53,53,7,3,11,2,2,2,2,2,2,2,2,8,0,0,0,0,0,6,
2,2,2,2,2,4,0,0,0,0,0,0,0,0,41,57,0,0,0,0,0,0,0,0,0,0,0,53,53,53,7,3,21,5,5,5,5,5,5,14,2,2,2,4,0,0,0,0,44,6,
2,2,2,2,2,4,66,0,0,0,0,58,0,0,41,0,0,0,0,0,0,0,0,0,0,53,53,7,3,3,21,5,9,50,0,0,0,0,0,10,14,2,2,4,44,0,0,0,0,6,
2,2,2,2,2,4,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,53,53,7,3,11,2,13,9,50,57,0,0,0,0,0,0,0,10,14,13,9,0,0,0,0,0,6,
2,2,2,2,2,4,53,0,0,0,0,0,0,0,41,0,0,57,0,0,0,0,53,7,3,11,2,2,13,9,50,0,0,0,0,0,0,0,58,0,65,6,4,54,0,0,0,0,7,11,
2,2,2,2,2,12,8,53,0,0,0,0,0,0,41,0,0,0,0,0,0,53,7,11,2,2,2,13,9,50,0,0,0,0,0,0,0,0,0,0,0,6,4,54,0,43,44,0,6,2,
2,2,2,2,2,2,12,8,53,53,0,0,0,0,0,0,0,0,0,0,53,7,11,2,2,2,2,4,50,0,0,0,0,0,0,100,0,0,0,0,7,21,9,54,0,0,0,0,6,2,
2,2,2,2,2,2,2,12,3,8,53,53,53,53,53,0,0,0,0,0,7,11,2,2,2,2,13,9,0,0,0,0,0,0,0,0,0,0,0,7,11,4,54,0,0,0,0,0,6,2,
2,2,2,2,2,2,2,2,2,12,3,3,3,3,8,0,0,0,0,53,6,2,2,2,2,13,9,57,0,0,0,0,0,52,7,3,3,3,3,11,13,9,54,0,0,44,43,0,6,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,13,9,0,0,0,0,7,11,2,2,2,13,9,50,0,0,48,0,0,0,7,11,2,2,2,2,2,4,54,0,0,0,0,0,0,6,2,
2,2,2,2,2,2,2,2,2,13,5,5,5,9,0,0,0,0,0,6,2,2,2,2,4,57,0,0,0,0,0,0,52,6,2,2,2,2,13,5,9,54,0,0,0,0,0,0,6,2,
2,2,2,2,2,2,2,2,13,9,0,0,0,0,0,0,0,0,52,6,2,2,2,13,9,0,0,0,0,0,0,52,7,11,2,2,13,5,9,55,55,0,0,0,0,43,44,7,11,2,
2,2,2,2,2,2,2,13,9,0,0,0,0,0,0,0,0,0,7,11,2,2,13,9,49,0,0,0,0,0,57,7,11,2,2,2,4,41,0,0,0,0,0,0,0,7,3,11,2,2,
2,2,2,2,2,13,5,9,0,0,0,0,0,0,0,0,0,52,6,2,2,13,9,50,0,0,48,0,0,52,7,11,2,2,2,13,9,41,0,0,0,0,0,0,7,11,2,2,2,2,
2,2,2,2,13,9,0,0,0,0,0,0,0,0,0,0,0,7,11,2,2,4,50,0,0,0,0,0,0,7,11,2,2,2,2,4,0,41,0,0,0,7,3,3,11,2,2,2,2,2,
2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,52,52,6,2,2,13,9,0,0,0,0,0,0,52,6,2,2,2,2,2,4,0,41,0,0,0,6,2,2,2,2,2,2,2,2,
2,2,2,2,4,66,0,0,0,0,0,0,0,0,0,7,3,11,2,13,9,57,0,48,0,0,0,52,7,11,2,2,2,2,2,4,66,41,0,0,53,6,2,2,2,2,2,2,2,2,
2,2,2,13,9,0,0,0,0,0,0,0,0,0,52,6,2,2,2,4,50,0,0,0,0,0,0,7,11,2,2,2,2,2,2,4,0,41,0,56,7,11,2,2,2,2,2,2,2,2,
2,2,2,4,0,0,53,0,0,0,0,0,0,52,7,11,2,2,13,9,0,0,0,0,0,0,52,6,2,2,2,2,2,2,2,4,44,41,0,56,10,14,2,2,2,2,2,2,2,2,
2,2,13,9,0,56,32,54,41,0,0,0,0,7,11,2,2,13,9,50,0,0,0,0,0,52,7,11,2,2,2,2,2,2,2,4,0,0,0,0,0,10,5,14,2,2,2,2,2,2,
2,2,4,54,0,0,55,0,0,0,0,0,0,6,2,2,13,9,50,0,0,0,0,0,0,7,11,2,2,2,2,2,2,2,2,12,8,0,0,0,0,55,55,10,5,5,14,2,2,2,
2,2,4,54,0,0,0,58,0,53,0,0,52,6,2,2,4,49,0,0,0,48,0,0,57,6,2,2,2,2,13,5,5,5,14,2,12,8,0,0,0,0,0,55,55,55,10,14,2,2,
2,2,4,54,0,0,0,41,56,32,54,56,7,11,2,13,9,0,0,0,0,0,0,52,7,11,2,2,2,13,9,55,55,55,10,14,2,12,3,8,0,0,0,0,0,41,0,6,2,2,
2,2,4,54,0,0,0,0,0,55,0,56,6,2,13,9,0,0,0,0,0,0,52,7,11,2,2,2,13,9,0,0,0,0,55,10,5,14,2,24,18,44,44,44,44,41,0,6,2,2,
2,2,12,8,54,0,0,0,58,0,0,56,6,13,9,0,0,0,0,0,0,52,7,11,2,2,13,5,9,0,0,0,0,0,0,55,55,10,5,9,0,0,0,0,0,41,0,6,2,2,
2,2,2,4,54,0,0,53,0,41,0,56,6,4,49,0,0,0,0,0,57,7,11,2,13,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,2,2,
2,2,2,4,54,0,56,32,54,0,0,56,6,4,0,0,0,0,0,0,7,11,2,2,4,57,57,57,57,57,57,57,57,57,57,57,57,0,0,0,0,0,0,0,0,41,0,6,2,2,
2,2,2,4,54,0,0,55,0,0,0,56,6,12,8,66,0,0,0,0,10,5,14,13,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,65,6,2,2,
2,2,2,4,54,0,0,0,0,0,0,0,10,14,4,0,0,0,0,0,0,0,10,36,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,2,2,
2,2,2,4,54,0,0,0,0,0,0,0,0,6,12,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,2,2,
2,2,13,9,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,39,18,0,41,0,10,14,2,
2,2,4,0,0,0,0,0,0,52,0,0,0,6,2,12,8,0,0,0,0,0,49,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,11,4,0,0,41,0,0,6,2,
2,13,9,66,0,0,0,0,0,0,0,0,0,6,2,2,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,13,9,0,0,41,0,0,6,2,
2,4,0,0,0,0,0,0,0,0,52,0,0,6,2,2,2,2,12,3,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,13,9,0,0,0,41,0,0,6,2,
2,4,0,0,0,0,0,0,52,0,0,0,0,6,2,2,2,2,2,2,2,2,2,4,62,62,62,62,62,62,62,62,62,62,62,62,62,7,11,2,4,62,62,62,62,62,62,62,6,2,
2,4,0,0,0,0,0,0,0,0,0,52,0,10,14,2,2,2,2,2,2,2,2,12,8,61,61,61,61,61,61,61,61,61,61,61,7,11,2,2,4,54,61,61,61,61,61,56,6,2,
2,4,53,0,0,0,0,52,0,0,0,0,0,0,10,5,14,2,2,2,2,2,2,2,4,61,61,61,61,61,61,61,61,61,61,61,6,2,13,5,9,54,61,61,61,61,61,56,6,2,
2,12,8,53,53,0,0,0,0,0,0,0,0,0,0,0,10,5,14,2,2,2,2,2,12,8,61,61,61,61,61,61,61,61,61,7,11,2,4,55,55,61,61,61,61,61,61,56,6,2,
2,2,12,3,8,53,53,53,53,0,0,0,0,0,0,0,0,0,6,2,2,2,2,2,2,12,3,8,61,61,61,61,61,61,7,11,2,13,9,61,58,61,61,61,61,61,61,61,6,2,
2,2,2,2,12,3,3,3,8,43,44,43,0,0,0,0,0,65,10,14,2,2,2,2,2,2,2,12,8,61,61,7,3,3,11,2,2,4,61,53,53,61,61,61,58,61,61,7,11,2,
2,2,2,2,2,2,2,2,12,3,3,8,0,0,0,99,0,0,0,6,2,2,2,2,2,2,2,2,12,3,3,11,2,2,2,2,2,12,3,3,8,61,61,61,61,61,61,6,2,2,
2,2,2,2,2,2,2,2,2,2,2,12,8,0,0,0,0,0,7,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,8,53,53,53,53,7,11,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,12,3,3,3,3,3,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,3,3,3,3,11,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2

